347	58	103	251
345	60	97	249
343	58	98	251
343	60	96	244
341	61	93	251
340	62	85	244
332	64	87	244
324	63	88	245
322	65	84	239
305	71	100	232
299	74	103	230
297	81	92	223
285	86	93	219
277	91	95	217
258	94	120	213
252	93	128	214
233	91	142	213
224	88	155	220
211	86	164	225
203	80	175	231
194	72	186	241
197	77	185	236
211	75	177	240
218	92	140	224
215	102	150	218
213	99	161	217
207	103	162	205
204	105	171	212
190	96	191	215
190	93	196	217
183	76	209	238
184	73	206	237
184	64	203	243
184	62	206	247
198	56	190	244
200	56	182	247
215	60	160	244
224	63	153	242
252	76	123	233
252	89	126	225
237	90	144	212
234	90	150	216
215	87	186	214
377	83	81	225
377	80	87	219
377	77	85	225
377	74	84	228
371	74	84	229
372	69	73	227
370	67	72	229
364	64	71	232
365	65	68	234
366	64	70	232
366	64	71	233
369	64	72	234
365	67	82	228
364	65	87	234
364	67	92	231
366	66	97	233
368	65	96	234
366	65	117	235
374	63	114	237
364	58	128	240
362	56	128	243
359	50	125	248
357	50	111	242
359	44	92	248
357	44	77	251
347	44	67	252
343	42	66	257
337	41	64	257
340	42	53	255
333	48	55	246
332	52	57	246
332	59	55	238
329	63	57	230
326	68	62	225
323	72	57	225
313	74	64	218
312	72	61	222
313	70	51	227
307	73	62	231
296	60	87	238
287	62	100	243
259	50	144	261
257	45	103	241
262	47	91	251
264	48	98	254
264	54	73	247
269	60	68	230
269	66	59	202
267	68	56	222
265	71	55	219
263	89	57	207
264	93	52	193
268	94	53	197
262	96	55	186
264	96	54	186
267	93	54	191
266	92	55	198
257	89	68	199
259	85	68	176
247	82	95	182
247	81	109	204
282	66	128	229
281	64	100	220
274	58	110	237
282	58	100	235
283	56	94	242
283	54	88	242
284	58	89	232
288	60	83	231
290	57	74	233
291	57	63	233
295	57	57	236
293	60	59	227
296	59	61	227
298	60	64	226
303	60	61	228
304	59	60	231
311	59	71	232
314	58	71	237
317	55	77	232
317	56	77	236
322	53	88	241
320	54	95	239
326	54	94	244
328	56	91	233
330	59	83	233
330	59	84	239
333	61	75	231
331	64	81	236
330	64	82	228
331	61	85	228
332	58	86	236
332	54	92	239
332	44	86	246
335	40	77	246
338	38	67	254
331	41	66	257
333	39	57	254
333	42	56	252
333	48	57	245
337	50	48	238
338	50	42	243
336	43	57	248
331	37	69	245
320	33	89	250
305	33	94	245
277	34	88	251
278	38	84	247
282	44	71	236
288	48	67	226
280	50	73	226
283	53	87	221
282	55	91	219
278	55	96	221
282	56	79	215
285	51	70	218
289	49	74	215
295	43	64	225
296	44	68	221
299	37	60	233
290	36	71	231
303	27	59	240
308	32	59	230
311	36	63	223
308	38	70	219
299	44	86	217
309	51	86	207
319	48	94	204
361	45	55	211
359	41	67	210
365	37	67	214
363	40	58	214
362	44	55	209
361	49	47	208
366	49	45	199
362	53	54	208
362	55	50	191
363	53	51	192
359	53	60	196
361	51	65	191
358	49	70	195
355	48	62	199
356	47	60	193
355	47	61	191
356	53	64	184
358	56	60	176
360	56	61	171
361	57	59	158
366	60	50	155
367	65	57	144
368	64	55	152
369	63	51	148
364	61	61	152
367	60	56	154
364	53	63	162
356	50	68	166
356	51	66	165
363	51	57	167
352	48	72	172
355	56	70	170
354	60	70	167
355	62	73	170
354	65	77	168
356	62	73	167
351	62	78	177
358	59	71	186
358	57	72	184
362	56	71	187
358	51	78	197
354	49	76	203
358	51	55	200
356	52	60	202
357	56	66	200
360	63	64	194
357	65	66	190
364	68	64	190
359	73	67	181
367	76	64	178
361	79	67	184
363	81	65	178
365	86	74	167
363	87	64	167
370	89	63	162
376	90	60	160
384	89	60	154
379	85	66	157
381	80	68	167
381	79	68	172
375	80	68	166
376	79	68	164
371	76	56	161
366	74	62	161
355	74	71	171
359	75	70	167
358	71	76	167
351	75	78	169
352	76	78	163
342	77	81	165
345	77	71	159
344	77	64	161
339	75	61	160
334	79	68	158
330	77	64	159
333	78	60	160
329	77	67	164
332	76	64	157
326	78	56	162
329	77	54	164
331	84	58	159
328	82	59	159
333	82	43	160
336	80	37	164
331	81	53	162
330	79	51	175
319	82	58	183
311	82	51	187
313	88	39	176
306	83	53	174
295	83	56	161
293	85	63	187
293	88	63	158
294	89	62	160
275	88	78	164
270	89	80	167
282	90	63	161
288	90	58	164
281	92	66	158
284	88	57	168
280	89	62	168
278	92	54	167
268	91	56	164
265	92	58	175
259	94	49	166
262	92	55	165
259	92	54	177
251	88	57	174
256	89	61	172
264	89	52	178
269	88	57	175
270	94	55	167
278	97	56	172
271	96	61	169
279	98	52	164
285	101	53	162
319	96	59	150
320	100	50	161
319	99	49	162
318	100	44	160
319	95	52	164
324	96	46	158
323	90	45	165
321	87	45	170
321	82	39	175
320	80	51	176
319	77	57	180
322	82	49	174
322	86	51	177
316	91	55	174
309	95	57	171
300	96	67	166
283	100	82	168
273	106	88	151
260	110	104	157
259	115	71	136
242	110	61	156
237	109	62	151
236	107	54	154
227	107	63	164
226	102	62	165
227	104	66	171
226	102	73	173
227	101	79	171
229	100	83	175
229	101	82	171
239	95	82	176
235	101	91	169
224	99	106	174
222	94	111	177
227	97	110	174
228	96	110	170
239	95	99	177
243	93	98	182
257	93	82	175
266	91	73	176
274	88	64	182
281	88	55	189
284	79	61	181
285	80	60	191
291	86	42	180
288	88	39	177
288	90	39	179
292	93	32	198
294	95	33	175
295	98	50	184
294	99	49	191
295	104	53	172
293	106	44	182
293	100	52	179
287	103	51	191
286	101	50	175
282	104	43	179
278	100	47	168
277	96	47	179
278	98	43	187
279	97	43	180
286	91	46	196
279	88	51	194
280	98	46	202
284	96	44	192
290	105	39	182
277	107	55	179
273	109	61	184
271	113	58	179
256	110	69	181
262	108	58	178
243	97	68	186
238	86	67	208
233	76	59	214
232	75	57	213
236	70	58	224
223	67	71	225
230	61	62	242
234	66	65	235
238	71	71	229
233	74	79	229
226	78	73	240
235	80	68	233
234	79	71	210
227	81	81	206
238	81	87	211
255	82	82	197
305	78	70	214
314	76	63	220
330	68	53	229
337	72	51	223
345	68	49	230
345	65	64	230
349	72	85	231
352	74	62	222
356	74	53	228
364	71	55	229
356	71	63	232
349	69	81	228
344	67	70	229
351	62	60	240
352	59	47	239
348	54	66	243
351	47	46	249
351	54	42	243
339	51	45	237
286	53	89	238
274	40	90	249
275	42	89	248
270	33	78	256
265	37	88	259
254	33	104	259
252	34	103	249
261	32	99	261
264	39	96	253
262	37	91	249
254	37	99	255
255	38	109	249
243	37	121	259
253	37	125	249
253	36	127	265
273	42	91	246
253	50	109	235
230	58	125	233
219	66	135	225
202	69	140	219
190	70	151	223
182	64	161	233
177	60	161	229
163	57	157	233
149	48	176	241
187	51	129	226
191	53	119	223
203	54	97	230
202	59	81	228
210	64	98	217
211	66	82	235
204	63	83	230
204	65	77	232
188	66	106	225
175	61	113	226
153	61	152	223
190	57	105	235
222	60	82	227
219	70	80	229
228	68	68	220
225	81	89	213
223	78	82	221
212	83	82	214
208	79	77	216
211	80	71	214
217	64	72	234
211	63	77	230
209	70	84	230
204	66	85	226
208	71	82	219
214	76	90	210
217	73	90	227
224	94	91	203
213	99	98	189
211	97	95	197
206	107	89	191
200	108	93	187
201	99	95	192
188	101	101	188
182	98	115	197
197	106	98	201
216	98	80	191
199	104	96	184
207	98	87	197
210	102	80	212
218	101	74	200
216	102	85	200
220	97	81	214
232	79	84	206
248	74	66	226
257	75	61	214
263	69	56	228
256	75	62	218
272	77	51	226
268	84	57	216
272	82	51	226
268	83	65	218
273	90	68	214
279	86	64	220
289	83	45	223
