227	207	122	99
240	209	123	99
258	215	119	95
265	220	115	101
265	231	116	100
259	240	118	97
252	247	119	98
243	253	121	98
250	255	125	97
263	260	125	99
255	271	129	97
251	270	123	97
252	269	124	101
261	276	122	98
268	289	121	101
273	301	123	104
278	308	129	101
267	306	119	102
248	295	115	98
247	278	117	100
252	265	121	101
271	254	114	105
285	262	113	102
270	281	117	100
239	299	117	103
225	298	112	99
244	272	118	100
270	251	118	100
282	254	126	99
291	262	125	101
282	268	123	101
256	263	122	99
221	256	125	102
210	250	116	104
209	252	129	103
220	251	123	104
221	254	127	101
226	260	119	102
216	260	121	104
211	256	126	99
210	241	124	100
214	224	122	101
226	205	127	105
237	207	125	104
223	227	129	105
218	250	124	109
220	261	135	108
241	272	124	103
230	282	129	106
223	289	123	108
222	275	123	108
209	252	128	106
207	231	118	105
207	222	142	106
224	222	126	108
226	226	139	104
241	221	128	101
248	210	124	102
241	211	122	102
220	224	123	106
200	248	128	103
194	254	135	102
211	243	140	107
236	235	138	106
249	222	132	103
248	211	138	105
247	203	129	106
224	209	134	104
197	220	133	109
183	217	132	104
172	202	144	109
177	171	141	110
175	165	136	106
172	182	145	105
206	182	134	103
237	176	140	104
229	197	143	111
214	254	146	110
226	309	150	111
274	335	155	110
298	320	154	112
281	285	144	112
240	248	145	109
200	220	141	114
185	212	141	116
192	230	137	112
199	251	139	109
199	248	134	111
206	227	130	114
210	205	136	112
214	189	129	112
199	192	148	113
193	211	150	111
209	225	144	108
236	218	145	112
250	209	152	110
264	211	151	111
296	227	149	109
330	237	150	111
354	235	150	117
360	224	137	112
336	209	150	109
311	196	139	117
295	202	133	113
292	202	139	119
293	202	141	117
284	208	142	123
272	222	147	122
268	230	144	120
271	232	147	121
278	233	146	116
258	249	136	116
220	253	148	123
216	243	138	119
236	222	138	116
260	201	144	123
264	195	148	117
253	203	147	125
239	222	146	118
232	235	152	119
243	243	142	116
264	241	140	116
275	237	145	115
268	230	143	112
258	223	142	116
268	232	139	112
287	232	138	113
282	220	147	116
267	202	142	117
246	192	153	121
254	191	148	113
253	192	161	119
245	193	144	116
218	187	141	113
204	183	135	113
213	176	139	117
223	175	142	118
204	174	144	117
161	179	140	119
136	190	150	116
180	193	157	119
253	196	144	111
284	194	144	118
289	198	141	113
286	198	131	119
265	187	138	118
226	184	136	114
194	180	141	119
195	185	143	113
203	184	153	118
207	182	151	119
197	177	149	118
198	180	146	111
203	173	145	118
220	172	145	117
250	165	150	114
264	146	153	116
252	145	146	115
241	153	147	117
262	149	141	116
287	144	142	112
296	147	144	116
284	171	145	120
269	215	142	116
263	242	143	110
266	227	141	116
260	200	139	124
252	186	135	119
235	183	143	121
223	190	146	122
215	193	146	121
230	192	129	114
244	181	140	117
265	171	142	116
275	170	137	119
270	176	141	118
277	186	137	118
277	201	139	116
269	217	146	120
266	232	138	118
261	225	145	121
267	212	141	118
273	199	144	116
273	188	138	111
260	175	131	111
246	174	137	114
234	179	145	121
220	195	149	113
221	216	144	117
241	229	152	116
280	221	146	117
307	199	147	122
307	190	140	114
304	183	141	118
324	181	141	117
342	175	142	115
351	173	139	111
349	162	140	113
325	169	142	114
306	182	144	114
332	190	135	107
377	183	131	111
408	183	132	111
422	183	125	112
419	197	137	112
436	197	132	112
457	192	122	106
443	178	135	112
418	180	132	108
380	192	135	104
340	202	132	108
323	205	129	107
330	199	136	106
345	190	129	111
357	181	133	109
365	177	136	106
362	183	120	102
354	195	125	104
346	207	125	104
319	199	131	106
274	190	132	110
229	191	132	103
210	194	127	105
219	197	119	105
226	194	134	105
230	187	126	108
217	189	117	105
195	198	135	113
211	220	136	102
251	235	131	100
272	234	127	109
253	235	121	106
216	227	124	100
190	223	128	102
190	220	121	100
