152	102	40	67
152	102	40	67
153	106	39	67
155	107	37	65
157	109	37	66
157	107	38	68
157	106	36	69
153	112	38	68
150	112	40	67
148	117	31	60
140	117	39	64
139	114	36	64
136	109	34	65
135	111	39	66
137	109	39	66
139	109	39	69
142	103	44	70
156	102	36	70
156	105	46	76
160	106	46	78
172	108	43	82
178	114	47	86
185	111	45	84
185	111	51	79
183	111	51	81
190	110	47	82
190	112	46	80
180	107	53	84
183	105	50	83
180	104	52	90
175	102	56	86
169	92	59	98
159	88	60	95
153	89	62	95
147	85	65	101
140	82	62	97
131	81	69	102
124	79	73	103
113	77	76	101
114	80	64	100
109	85	58	96
105	91	58	94
100	91	66	96
95	93	69	98
97	95	63	95
98	98	64	98
99	97	67	102
94	99	72	105
90	102	74	103
89	101	77	104
86	93	79	115
88	90	73	103
90	88	72	104
97	88	69	110
95	87	70	102
96	89	70	102
96	90	69	96
99	94	73	99
102	91	80	108
107	92	82	107
124	90	78	101
133	90	75	103
131	86	79	97
129	84	78	102
134	83	77	107
135	89	80	102
139	94	76	106
141	101	80	96
157	106	72	101
157	114	79	103
164	117	79	95
173	116	86	98
177	115	89	97
191	114	80	102
200	110	84	112
203	108	83	114
208	114	87	100
211	110	92	115
205	111	95	111
207	111	81	105
204	110	81	106
208	105	71	98
202	104	70	94
199	104	71	98
196	103	67	90
196	102	65	90
196	104	59	81
190	98	57	78
184	92	58	77
180	91	51	70
171	85	54	76
163	85	50	67
156	78	49	73
147	80	49	66
137	80	51	70
132	80	46	69
130	80	44	70
125	79	44	69
120	79	46	69
115	78	39	67
109	80	40	68
105	77	43	70
97	74	44	66
88	71	45	67
81	67	46	64
73	62	46	68
71	59	45	65
69	57	45	64
66	54	46	65
63	51	47	70
62	51	47	64
59	50	50	63
56	48	55	69
59	50	56	62
64	52	54	67
66	54	54	64
66	54	60	63
78	57	55	62
89	56	51	63
91	52	52	65
98	54	55	63
105	56	58	66
113	58	59	64
125	58	57	63
134	60	57	63
142	59	60	64
147	61	62	66
160	60	61	72
171	59	57	73
179	65	53	64
183	57	55	77
189	59	53	84
187	54	51	80
180	47	55	78
172	40	53	77
161	27	54	81
153	19	55	86
141	19	59	87
138	27	58	79
135	31	58	81
133	36	59	86
127	39	63	83
122	39	63	87
117	43	61	81
110	45	61	81
98	46	65	80
91	44	67	77
86	41	66	75
75	34	66	79
72	35	67	75
65	32	68	84
57	35	63	77
50	33	65	77
44	36	63	76
41	34	60	78
36	31	60	78
31	27	61	80
34	24	53	79
38	18	58	81
43	17	58	80
47	15	60	83
49	15	62	84
53	14	63	82
64	18	59	81
80	22	54	81
87	21	51	75
92	21	52	78
92	27	59	80
101	32	59	90
98	35	70	97
101	37	70	93
100	43	78	95
114	51	80	92
133	60	74	94
136	64	75	98
136	76	82	82
132	83	91	83
123	89	104	77
111	87	125	83
121	90	123	91
121	89	123	101
123	93	125	112
150	102	102	116
145	104	120	130
158	113	110	112
157	110	112	123
155	108	114	129
156	105	105	131
156	103	104	130
151	107	99	119
150	108	85	130
145	111	85	126
127	109	87	130
111	101	85	123
105	99	81	121
94	94	86	124
90	92	84	119
88	90	86	118
90	91	77	107
86	93	79	110
88	97	67	106
82	102	63	92
79	104	63	92
77	105	57	89
70	107	60	87
76	107	53	86
87	108	51	87
89	108	58	98
95	110	63	99
104	110	68	107
114	111	75	107
119	112	85	106
121	114	93	108
123	114	99	98
130	110	104	112
157	110	105	112
174	112	99	119
183	103	109	113
208	97	96	117
228	88	87	128
228	86	89	116
229	82	89	125
219	81	85	122
215	78	83	120
209	78	79	123
194	80	79	120
169	77	81	122
157	83	81	128
148	87	75	116
129	84	82	117
122	87	75	115
109	83	80	127
99	88	76	119
86	84	79	129
70	86	76	125
54	87	83	128
50	85	83	132
47	83	89	130
63	88	93	130
67	90	99	128
65	94	117	123
89	98	103	126
103	105	104	110
115	111	103	113
124	122	112	104
138	127	116	98
156	126	118	109
176	128	114	107
191	130	109	103
207	126	101	104
214	115	94	112
215	102	89	120
213	104	79	116
200	109	72	107
192	118	73	100
186	116	63	92
171	113	60	98
159	116	59	88
149	112	66	91
135	109	60	76
123	102	62	86
113	98	57	87
96	87	63	94
83	82	64	95
74	81	61	91
66	76	62	93
61	74	64	96
60	70	69	92
66	73	67	88
60	71	74	94
60	71	74	94
