138,57,39,137
138,57,39,137
139,56,39,142
139,54,39,147
137,56,42,145
137,56,41,142
135,58,46,138
135,61,46,143
135,64,45,134
136,67,46,126
136,72,49,126
135,72,45,137
138,78,47,122
139,82,46,121
138,85,50,117
137,90,51,114
138,92,49,123
138,92,47,120
140,94,44,125
142,94,45,120
141,93,44,127
142,93,45,126
141,92,44,128
142,95,45,121
141,91,44,134
145,89,42,122
147,89,43,124
145,88,45,125
148,88,43,125
148,87,46,128
147,87,46,120
147,86,51,124
148,84,51,131
149,79,50,133
148,81,55,125
146,83,56,122
148,80,58,121
147,78,58,129
150,73,56,126
148,76,57,118
148,71,61,128
146,72,57,126
148,69,60,124
147,70,58,122
143,70,58,125
146,65,52,129
142,70,55,126
146,70,51,120
137,68,57,118
137,68,53,125
133,69,58,118
128,68,61,122
124,68,61,120
125,66,60,124
122,67,58,120
120,66,56,126
120,64,55,125
116,63,54,128
114,62,56,131
114,63,54,129
115,63,51,125
115,61,49,125
111,62,50,121
104,60,54,119
99,64,61,117
97,64,67,121
92,66,67,121
87,69,77,116
89,72,76,115
92,75,75,108
97,79,71,106
96,77,78,110
107,80,73,110
114,81,71,107
122,81,73,110
131,79,66,113
136,85,63,107
135,84,63,109
139,82,67,113
139,79,66,113
139,78,71,113
139,73,70,115
135,69,70,115
137,68,68,117
137,69,66,116
134,67,63,119
130,65,62,120
124,64,67,121
119,62,65,118
115,64,68,123
114,64,67,123
109,62,66,124
105,65,63,119
101,65,56,118
103,65,56,119
98,65,60,123
98,64,56,117
95,63,57,117
93,61,53,120
91,60,53,127
89,56,55,123
90,61,54,128
90,58,53,130
87,57,56,133
87,52,52,133
85,48,55,143
84,45,52,147
82,43,55,146
82,43,51,142
83,42,50,140
82,41,54,144
85,40,55,148
90,41,47,143
97,42,47,148
95,42,51,147
99,42,49,140
101,44,53,139
108,43,53,141
108,43,50,137
116,44,47,135
112,45,55,134
114,44,49,133
112,44,53,133
113,44,56,137
111,43,60,138
112,39,53,143
109,46,62,135
109,37,59,142
108,40,64,138
110,40,61,144
114,41,58,140
114,41,57,133
118,40,53,138
115,34,59,151
113,31,57,146
108,22,61,155
111,33,66,147
110,35,67,141
107,36,75,144
118,34,62,138
116,31,66,144
116,33,77,147
122,33,73,144
120,32,66,150
123,34,64,150
124,34,66,146
126,34,66,150
125,35,67,148
129,35,67,156
130,35,74,151
131,35,66,145
131,36,69,150
131,38,71,157
128,41,74,155
136,42,71,153
138,43,65,153
140,40,69,159
141,46,69,155
143,50,69,149
142,52,71,147
