57	156	198	173
58	156	200	172
62	157	196	172
66	157	198	170
69	158	196	170
72	158	197	170
74	158	200	171
78	160	199	174
82	161	198	173
83	166	202	169
86	166	202	174
86	172	206	171
87	172	209	174
96	171	208	176
98	171	209	180
101	171	212	181
107	172	213	181
110	170	218	182
113	171	218	185
119	172	221	181
125	165	224	190
130	163	226	190
140	166	227	188
152	161	221	190
159	162	222	185
167	161	223	187
176	158	220	189
184	156	215	188
196	156	211	181
205	153	209	181
215	152	203	180
221	148	207	185
226	148	208	179
233	144	205	177
240	140	203	177
244	134	203	181
248	129	200	178
253	128	199	175
258	125	196	174
261	120	194	174
261	116	197	174
263	117	195	168
264	116	193	169
268	114	191	169
267	114	190	165
270	115	185	163
271	116	184	155
270	117	184	153
272	116	181	155
275	119	178	150
277	118	175	153
279	119	173	149
282	116	171	151
286	117	166	148
289	113	164	150
293	115	162	144
297	114	161	145
298	115	160	143
304	115	154	141
311	116	157	138
318	114	156	140
322	113	160	145
329	110	160	146
334	110	166	142
345	108	163	151
351	109	170	150
358	109	174	148
370	108	173	149
376	111	176	150
385	110	180	145
395	106	182	143
409	108	176	137
415	108	182	146
423	109	181	148
430	107	184	149
436	107	186	148
446	109	183	145
449	112	182	148
456	114	182	147
458	114	181	145
457	117	182	146
460	118	179	142
460	122	179	140
461	123	179	141
460	126	179	139
459	124	177	140
457	127	178	136
455	129	178	133
453	129	175	130
454	130	171	128
450	127	173	127
448	127	170	127
445	126	170	125
446	125	170	124
447	124	166	124
447	126	166	123
446	127	169	129
447	126	170	132
449	127	168	131
448	128	173	133
449	127	172	134
452	125	174	137
455	126	180	137
458	127	177	139
461	129	176	140
466	128	174	142
471	129	169	145
474	130	166	144
478	134	162	143
482	132	158	150
489	139	149	146
492	140	148	148
495	142	145	146
500	143	140	148
500	143	139	151
505	142	134	148
504	146	135	148
505	147	135	147
505	147	135	148
499	149	141	146
497	151	143	145
494	150	146	143
490	149	150	143
483	150	157	142
481	148	158	139
477	145	163	144
473	144	167	145
469	142	170	144
465	141	175	143
462	137	178	144
462	136	177	146
463	135	176	149
462	132	177	149
461	135	179	145
466	134	172	148
466	134	173	153
471	134	168	152
472	136	168	151
474	138	166	150
480	136	160	153
480	135	160	154
482	135	157	157
482	135	158	158
483	135	157	156
481	137	158	162
478	138	162	163
471	141	168	158
468	144	171	162
461	146	179	164
453	149	187	163
448	151	192	160
439	152	201	161
431	153	203	162
421	153	215	158
413	150	216	160
409	149	218	159
403	146	214	159
396	145	213	155
391	141	214	167
389	140	211	164
382	133	213	169
378	132	214	169
372	131	217	169
371	130	213	169
369	126	213	172
365	125	214	174
366	125	211	172
363	124	210	175
360	123	209	176
358	123	209	173
357	122	209	173
356	124	210	170
355	125	205	170
353	122	205	171
351	122	203	169
348	121	202	170
350	123	197	165
345	122	197	160
342	120	194	163
340	120	193	162
338	122	188	156
335	123	186	153
335	123	182	154
330	124	180	150
327	125	178	150
326	128	172	146
322	128	169	145
318	131	169	142
312	131	170	141
311	130	169	144
308	134	169	141
308	134	167	142
312	139	162	142
313	140	165	144
312	142	164	142
316	146	161	141
316	150	163	139
319	151	160	140
317	153	166	140
320	153	161	142
320	153	162	145
322	152	162	145
321	154	166	144
322	152	160	146
319	153	165	147
320	151	162	149
319	153	160	148
316	152	163	149
317	153	163	146
315	153	165	149
314	154	166	147
317	152	165	149
319	151	165	150
317	152	165	147
322	152	162	145
322	150	164	145
323	146	165	149
321	144	170	147
322	140	171	149
326	136	167	152
324	132	173	153
327	130	173	154
327	128	176	157
330	126	178	157
333	122	175	159
333	119	181	161
337	110	181	165
330	105	188	172
334	100	188	165
330	92	192	170
330	83	195	172
330	78	193	170
329	76	195	171
327	68	195	172
329	63	191	170
329	59	187	175
324	57	190	168
324	54	185	165
319	49	185	165
317	47	181	163
315	40	181	165
312	38	178	164
312	36	169	164
304	36	169	156
295	34	173	157
292	32	166	156
283	32	168	154
274	29	171	153
273	27	160	152
262	24	165	153
260	23	159	149
254	24	162	147
252	23	163	146
249	22	157	146
243	25	159	146
240	25	159	147
239	27	158	146
239	30	156	142
238	33	155	141
234	34	160	144
237	35	156	147
238	36	156	140
238	38	158	144
241	37	156	144
242	39	158	144
245	40	157	142
247	38	156	148
251	41	155	145
254	44	154	142
255	42	155	144
256	45	156	142
255	45	157	141
254	43	157	143
256	42	156	144
256	40	156	144
256	39	155	142
255	39	158	141
255	37	155	142
254	37	156	142
254	37	157	140
256	33	159	145
256	34	158	144
256	31	160	144
260	34	153	142
262	30	161	147
261	28	164	146
264	27	164	146
271	25	161	152
271	25	165	153
275	26	168	152
278	25	167	157
279	23	169	157
289	24	165	157
288	22	170	163
292	25	171	166
293	28	176	163
295	31	177	164
298	34	179	164
298	35	181	167
298	40	184	168
300	42	185	167
300	43	187	172
301	48	188	168
302	50	190	171
299	51	195	173
302	52	194	173
303	56	195	173
304	58	196	174
296	58	206	172
297	66	207	175
301	69	203	175
305	71	206	178
303	74	210	179
308	79	208	176
311	81	209	179
309	82	214	182
310	85	214	183
309	90	218	185
310	93	219	185
312	94	223	188
310	96	223	192
310	102	228	191
309	103	230	197
306	109	233	198
306	113	236	195
304	116	238	198
302	123	242	200
298	125	246	206
295	125	249	207
290	126	254	212
285	130	256	212
282	132	260	213
280	131	260	220
270	134	268	221
267	135	268	223
264	138	271	222
263	144	270	219
259	144	271	221
256	147	273	222
252	147	278	224
251	149	279	220
254	150	279	221
257	149	278	222
259	153	277	220
262	152	282	219
268	150	282	216
281	142	275	223
286	138	279	223
294	134	280	222
308	129	276	223
321	124	271	220
328	121	271	212
335	111	273	216
349	103	266	214
356	102	261	210
366	97	256	203
374	92	251	196
383	91	247	192
389	87	243	188
397	81	238	190
399	77	235	188
403	75	229	184
410	75	223	183
410	71	224	186
407	72	224	181
411	73	217	180
410	74	214	178
409	78	212	173
401	80	216	173
402	85	212	170
394	87	216	169
390	87	215	170
389	91	211	169
384	93	213	167
380	93	211	170
376	95	215	169
371	97	213	171
368	98	213	172
364	100	216	170
360	103	218	174
355	104	220	180
354	103	216	184
344	103	223	185
342	105	223	189
336	109	221	189
327	114	225	188
318	118	228	191
308	123	229	192
299	125	226	191
287	127	228	192
276	133	227	191
258	134	233	194
245	130	223	199
223	129	233	200
202	130	232	197
181	127	237	199
161	123	237	200
146	120	242	204
126	127	241	197
109	126	236	199
94	125	240	197
82	125	237	194
74	123	233	195
67	124	232	194
60	124	235	195
56	123	233	195
54	124	229	192
56	126	224	188
58	126	220	187
59	125	218	190
60	127	218	187
65	126	214	187
68	127	212	184
75	129	203	185
74	129	206	183
75	130	205	181
75	129	205	178
75	128	205	177
72	126	209	181
71	127	209	178
70	124	211	182
71	124	208	180
69	123	213	182
67	125	217	184
68	125	222	184
72	126	222	187
76	124	224	189
77	125	226	193
83	125	230	193
91	138	232	181
97	122	241	198
110	121	242	201
125	121	240	203
137	119	245	204
158	122	231	202
166	127	233	198
186	130	226	195
207	131	213	195
231	138	199	194
244	142	205	192
258	148	201	189
272	152	192	184
282	155	189	182
285	152	192	183
293	155	189	177
297	155	193	165
303	155	191	163
308	150	191	160
309	146	194	157
312	142	197	156
312	138	202	159
318	135	198	163
321	139	200	158
323	135	201	159
