478	143	80	111
475	145	82	109
476	140	80	112
475	137	80	110
473	133	79	114
467	131	83	112
467	130	81	112
463	129	85	112
460	127	87	111
460	124	86	113
460	124	84	114
457	124	86	113
458	123	84	115
457	124	85	114
457	121	83	116
453	118	89	120
455	119	87	118
453	119	87	120
452	121	88	119
449	121	89	118
447	120	87	120
443	120	91	122
439	122	93	120
436	122	93	121
433	124	91	122
429	127	91	121
423	127	95	124
417	131	93	124
406	136	96	125
399	143	96	123
388	144	98	126
382	148	95	126
371	151	97	128
361	154	96	130
350	154	96	134
336	156	100	136
326	160	98	134
314	163	99	136
304	163	97	139
290	163	99	139
278	163	103	142
266	163	112	145
262	164	111	147
255	165	115	147
252	163	117	153
247	165	120	151
246	167	120	153
248	167	119	152
248	167	120	153
247	166	126	153
249	162	129	157
249	162	132	155
252	157	130	158
255	154	134	155
261	148	129	157
260	138	132	158
261	128	132	159
259	117	137	160
258	107	136	157
261	99	132	155
262	89	127	151
263	82	122	149
263	73	125	148
264	64	121	147
262	56	121	149
263	51	117	145
264	48	118	139
266	45	109	136
269	42	106	133
269	41	102	128
274	38	95	127
278	40	89	123
279	39	90	123
283	39	89	119
288	40	86	119
293	44	86	115
297	45	86	114
305	47	84	114
311	51	84	111
319	52	80	111
327	54	80	110
332	53	85	112
342	53	83	113
352	50	84	116
361	51	85	116
373	52	86	117
384	53	86	116
396	57	87	114
410	57	87	116
425	59	86	116
436	60	94	122
448	63	94	123
459	66	95	120
477	69	90	118
484	72	96	122
493	77	99	125
501	78	96	127
506	82	97	129
510	85	98	131
510	89	100	131
512	93	100	134
509	98	99	127
508	103	95	126
500	104	100	131
498	108	94	132
493	112	91	128
484	117	92	126
476	123	94	123
467	126	92	124
455	129	96	124
447	129	99	127
441	132	93	128
434	137	93	127
426	139	95	130
418	142	95	131
408	145	98	132
402	147	99	137
395	149	100	140
389	156	99	140
381	157	102	144
370	163	104	142
363	169	105	143
356	172	105	143
347	176	104	141
338	179	107	144
330	181	107	145
323	185	107	143
318	186	109	146
313	189	106	147
307	186	105	149
304	186	110	149
305	186	107	148
306	186	107	150
311	187	102	147
315	185	105	151
322	187	102	145
329	190	104	143
340	190	94	142
350	192	99	141
361	197	98	138
375	198	94	139
389	203	92	138
399	205	97	130
411	208	96	143
422	211	96	142
431	214	98	141
440	218	96	143
446	219	103	149
444	217	115	157
443	219	121	158
442	223	125	156
443	221	121	156
441	220	119	152
443	222	111	148
447	217	98	143
440	209	105	146
433	206	110	149
431	206	104	150
434	205	104	150
427	200	116	158
426	198	117	156
432	197	113	156
431	192	111	155
429	186	117	157
430	184	121	160
425	184	123	160
426	185	119	163
422	184	118	164
416	184	120	165
408	185	120	162
399	181	125	165
385	182	132	162
371	181	131	163
365	181	126	161
356	184	115	155
339	182	114	156
326	179	110	156
314	177	108	155
297	174	108	151
286	172	110	149
268	169	113	147
262	167	109	147
251	166	110	147
237	164	115	147
230	164	113	146
221	163	115	147
210	165	121	143
207	168	119	143
197	172	125	143
190	175	124	143
180	177	128	145
174	180	131	147
169	183	129	148
164	187	134	144
154	189	135	147
149	189	140	150
150	192	133	149
144	193	137	149
142	193	136	150
138	194	140	150
136	195	140	148
135	194	142	149
134	193	141	149
132	193	141	150
132	189	138	150
130	188	140	149
127	183	139	147
122	179	141	147
120	171	141	148
117	165	138	145
113	157	138	143
111	149	135	144
109	135	130	147
105	127	132	144
101	117	132	147
99	105	133	146
102	95	125	141
104	85	125	142
106	76	120	136
106	64	125	138
109	52	127	136
116	46	125	133
127	36	119	130
133	32	117	127
143	27	114	124
157	24	110	121
166	18	105	125
178	18	102	124
190	15	99	123
204	16	93	117
213	15	94	117
224	14	90	117
231	11	91	119
238	13	91	116
247	14	87	113
250	13	90	116
253	16	88	113
258	18	86	112
260	20	85	112
262	25	82	107
262	26	82	111
259	30	84	108
257	30	84	108
259	33	80	108
255	39	79	102
252	40	81	103
254	42	76	103
254	46	76	100
248	49	79	102
254	53	75	101
253	56	77	99
254	55	76	101
256	59	76	92
266	59	69	94
270	62	66	96
271	64	70	94
274	63	72	96
274	59	79	103
275	54	85	106
278	52	86	109
280	54	83	105
284	58	79	103
289	60	69	99
291	60	70	99
288	62	74	96
284	60	79	101
285	57	80	104
281	60	84	104
283	64	80	104
284	68	76	101
281	73	74	98
283	75	71	97
281	77	72	96
278	78	76	95
281	79	74	97
277	81	79	96
280	84	76	97
280	90	76	92
281	93	72	93
283	94	70	95
287	97	69	92
286	98	72	93
284	99	75	96
282	101	75	94
285	103	73	95
282	108	74	93
285	109	70	94
285	111	71	94
284	118	73	92
285	120	71	96
285	124	73	94
285	129	78	96
289	127	73	99
295	132	69	95
294	131	71	100
295	136	71	98
296	140	73	95
298	143	69	96
301	148	73	96
301	150	70	96
304	153	68	96
303	156	72	96
307	158	69	96
309	161	68	95
309	161	69	96
308	163	71	97
310	163	69	98
312	165	67	95
307	165	70	98
308	168	67	97
307	169	68	96
309	170	70	96
308	169	67	97
309	169	66	94
313	168	66	95
311	163	67	101
309	162	69	97
310	158	68	99
308	157	68	96
308	153	71	98
311	149	66	96
309	143	68	96
307	137	70	98
307	131	70	96
307	125	71	94
307	120	71	92
310	112	68	93
312	107	68	93
310	100	73	97
312	94	71	101
315	89	70	97
321	85	67	99
325	81	69	98
329	77	67	96
329	72	68	94
335	66	65	93
338	59	67	96
338	55	74	98
346	50	68	101
349	45	73	102
355	43	75	98
363	36	73	98
370	35	73	98
381	29	70	98
392	24	68	100
398	21	70	103
403	20	76	101
416	22	72	100
422	25	75	100
435	31	68	95
441	32	73	101
451	35	75	105
457	44	78	100
462	47	79	101
464	49	86	108
469	61	87	99
473	68	85	97
472	82	83	93
471	86	82	97
471	91	81	99
473	97	76	95
468	102	78	98
462	104	79	98
460	112	77	93
460	120	71	91
457	129	70	84
452	129	73	89
450	134	75	86
451	142	77	86
445	145	79	91
449	150	74	88
448	156	75	83
454	161	72	91
456	166	70	92
456	173	73	89
465	176	68	91
469	179	65	88
470	183	67	87
472	185	66	90
472	187	66	86
477	187	66	86
469	187	74	89
474	187	69	86
475	186	68	86
475	187	67	88
479	186	66	85
478	180	65	92
477	177	65	90
472	171	71	93
475	166	68	92
477	161	67	92
479	153	66	95
477	144	69	96
484	140	67	96
483	134	68	93
483	129	69	92
484	122	73	102
481	120	76	97
483	115	71	99
486	112	73	99
485	108	71	102
484	104	73	100
480	95	77	107
473	93	86	104
469	89	89	104
469	79	86	107
463	72	86	112
455	74	91	108
452	66	90	111
441	63	94	108
443	57	82	108
435	55	80	104
428	51	76	101
417	48	79	104
410	48	75	101
400	41	72	108
389	39	77	104
378	35	80	105
371	32	76	103
361	28	75	105
350	26	72	104
342	25	71	100
333	23	68	102
324	21	70	103
313	21	73	100
303	19	75	105
301	19	68	104
295	19	70	101
287	19	73	102
282	22	70	97
280	19	69	99
273	19	72	100
267	20	76	102
262	23	73	97
257	22	76	104
254	24	76	98
250	24	79	102
250	26	77	103
247	30	78	102
245	33	77	101
243	34	80	103
239	39	80	100
238	41	77	98
230	45	78	96
226	45	75	99
220	50	74	94
212	54	79	100
212	59	80	99
211	58	80	99
208	65	81	93
202	70	87	95
199	77	88	90
198	85	87	87
200	90	82	93
197	96	82	91
194	101	81	93
196	107	77	87
195	112	81	92
197	122	70	85
203	126	66	80
201	132	70	77
194	133	81	99
201	136	75	96
205	145	72	96
209	147	71	90
205	149	72	98
210	153	69	87
209	152	71	86
208	149	74	93
205	151	77	92
209	149	72	88
208	146	69	89
209	145	72	94
207	140	73	97
209	139	70	95
208	136	74	93
201	133	82	98
204	128	76	102
205	125	83	112
204	123	84	109
214	118	78	105
214	114	79	108
213	107	82	94
223	101	79	93
225	96	78	96
223	92	82	99
225	88	82	90
227	82	85	89
228	75	83	95
229	69	81	97
230	65	81	97
231	58	87	98
233	59	83	97
234	55	86	95
238	52	87	99
242	51	87	96
247	53	87	94
252	51	90	98
253	49	97	102
256	48	101	100
265	43	99	103
271	41	102	106
279	40	102	110
283	38	104	111
289	40	104	113
292	42	107	115
299	44	107	114
306	48	106	116
312	50	109	118
315	56	115	120
322	63	112	116
324	71	118	116
330	74	118	120
334	80	119	124
338	90	118	125
343	96	116	126
346	105	116	126
353	113	116	122
359	120	114	121
365	122	111	124
370	125	110	126
376	127	104	124
382	127	100	127
391	128	95	126
399	134	91	123
405	136	88	121
411	134	90	122
419	136	87	121
423	134	92	126
433	135	88	121
440	133	90	123
443	134	98	123
448	133	99	125
449	138	112	124
454	138	113	133
461	142	116	134
470	145	113	137
477	149	118	142
484	153	119	144
490	155	123	148
497	161	124	145
506	162	122	149
508	168	128	149
514	170	125	151
517	172	123	152
518	175	122	153
518	178	121	153
517	174	123	158
516	176	124	159
513	176	125	163
512	174	128	164
509	174	130	166
500	175	136	164
493	176	137	161
492	176	125	158
487	178	115	151
474	180	114	153
458	177	115	154
434	176	131	158
429	173	132	158
415	173	137	160
407	173	135	146
396	170	141	158
385	171	138	157
374	172	143	154
369	168	141	160
364	170	138	157
356	171	140	155
351	170	138	157
345	170	138	157
341	173	139	157
338	177	132	155
333	173	135	160
324	176	132	158
321	175	125	148
314	174	124	147
308	174	123	148
302	171	114	152
296	173	110	149
288	172	106	150
276	170	107	151
258	173	112	147
254	171	104	147
243	170	107	146
234	171	103	147
229	168	102	150
216	166	107	152
211	166	105	151
204	165	106	150
197	167	110	150
197	163	106	153
196	163	109	149
195	162	113	153
193	160	118	154
194	160	122	155
195	157	127	159
196	155	134	159
202	156	138	161
208	155	139	159
218	156	136	159
223	154	139	161
225	157	145	157
232	154	141	159
241	153	134	157
245	154	133	154
248	150	137	155
260	151	122	150
253	148	128	150
254	143	128	152
254	144	129	146
253	139	127	148
256	138	123	147
252	131	125	149
250	131	123	146
252	131	123	143
250	130	126	141
249	127	127	141
253	125	125	141
256	123	124	139
258	120	124	140
261	119	125	138
263	115	126	136
267	113	121	136
267	110	122	134
272	106	115	135
271	105	117	132
273	104	113	130
274	100	113	131
273	100	113	129
274	101	113	128
275	101	114	125
279	100	109	124
282	103	104	122
286	103	100	122
288	105	101	119
291	106	99	117
292	106	97	120
295	109	101	118
300	111	97	119
305	111	99	123
306	117	103	119
308	116	107	125
311	119	107	126
316	121	107	127
321	127	107	127
325	129	107	130
325	134	108	128
326	136	111	133
328	140	113	131
327	143	114	134
326	149	115	133
321	151	117	138
320	159	114	135
315	162	115	142
312	168	116	134
308	171	113	139
305	178	108	138
301	184	109	137
295	188	106	133
288	194	105	134
291	197	97	132
282	197	100	132
283	202	94	128
284	206	91	128
287	212	89	124
288	212	87	125
286	214	93	127
289	213	91	130
291	214	93	128
292	218	91	124
289	218	95	125
290	218	94	125
291	218	92	126
289	220	94	123
293	219	89	125
290	219	92	124
290	219	93	125
290	219	91	124
291	220	91	124
291	220	89	123
290	218	93	128
289	218	97	126
291	217	93	129
291	220	92	124
292	218	91	125
293	217	87	127
292	219	91	124
290	218	93	128
289	218	92	126
291	219	92	123
289	218	93	127
291	220	93	123
292	218	91	126
288	219	96	124
290	218	94	125
289	219	94	125
291	219	93	123
293	219	88	121
291	221	89	121
292	218	91	124
291	218	92	126
292	219	91	125
292	219	92	124
290	220	94	125
290	219	95	127
289	219	95	125
292	218	90	125
290	219	93	126
289	216	94	128
290	218	93	126
291	218	92	127
290	221	92	124
289	219	96	124
290	219	93	125
291	219	89	124
291	219	93	125
289	219	94	125
291	218	94	124
289	219	96	123
288	220	93	122
291	218	91	124
291	221	91	124
291	217	92	126
290	219	92	124
290	218	93	126
292	217	90	126
291	219	90	126
290	217	94	128
291	220	91	125
290	217	96	129
289	221	95	124
289	218	94	127
291	220	93	123
291	218	92	127
290	220	91	123
291	220	94	124
291	219	92	125
292	219	89	125
290	219	93	125
289	218	95	125
290	220	92	124
294	219	89	126
289	218	96	126
289	217	96	128
293	216	90	128
291	220	92	125
290	217	93	127
289	218	96	126
288	216	94	127
290	216	94	128
288	219	95	124
289	215	93	129
290	216	95	127
289	216	97	128
292	216	92	128
289	220	92	125
291	217	92	127
292	215	91	131
291	217	92	126
292	217	90	127
290	217	94	129
288	216	96	131
287	218	97	127
289	218	94	125
291	219	91	126
291	218	92	127
289	216	95	129
289	219	95	127
291	220	92	126
291	218	91	127
290	216	93	128
291	217	91	128
288	217	94	128
292	217	90	128
291	218	93	125
290	220	93	123
288	219	96	125
289	216	97	128
289	214	93	129
286	217	96	128
289	216	95	128
291	218	93	126
291	218	91	126
290	216	93	129
289	216	94	127
290	217	94	127
289	218	92	127
289	218	93	128
291	219	92	125
288	216	96	129
288	216	95	129
287	218	97	127
288	216	97	129
289	217	93	127
290	217	93	127
291	217	94	125
292	219	90	126
287	218	96	126
289	217	95	128
290	216	92	129
293	214	91	130
289	216	92	127
291	217	91	125
289	218	95	125
290	216	93	129
288	215	96	127
287	212	96	131
290	210	92	127
288	207	91	128
287	205	94	125
293	202	88	126
294	197	88	128
296	194	91	124
302	188	87	126
303	182	90	127
306	178	94	127
311	172	94	127
317	166	95	130
322	166	96	122
326	156	102	127
334	151	100	129
337	148	101	124
350	140	96	130
353	137	103	128
359	133	105	128
365	129	107	129
371	127	108	128
382	123	106	131
385	121	108	129
392	122	111	129
400	121	109	129
407	125	108	127
412	126	107	126
421	129	105	125
426	131	104	124
431	133	102	123
432	134	106	122
439	138	101	118
444	138	101	121
447	141	101	120
452	144	97	118
456	148	95	118
457	152	96	116
462	160	95	112
466	165	93	111
470	168	91	109
472	170	90	111
475	172	90	108
478	173	87	111
476	174	91	109
477	177	89	106
477	181	87	104
475	185	88	102
473	185	88	102
472	185	87	106
470	182	86	109
469	185	85	105
464	185	87	106
461	186	89	105
463	182	83	106
457	183	86	105
456	180	86	106
454	181	88	104
453	178	84	104
454	178	84	106
453	177	87	101
449	176	93	100
453	176	89	99
456	175	88	100
456	167	88	105
457	167	88	103
461	167	86	103
465	162	83	108
466	158	83	112
468	164	81	104
469	161	82	106
468	163	84	103
470	159	79	106
472	161	74	102
472	162	72	99
470	162	71	101
466	158	73	106
462	153	81	110
459	150	85	115
460	156	88	108
460	156	94	110
461	155	94	111
461	150	98	116
460	154	101	113
465	153	99	115
465	152	100	117
466	153	100	114
469	150	98	117
472	150	95	118
471	150	96	116
473	147	93	117
474	144	88	119
473	140	91	124
463	138	103	127
459	137	104	131
451	135	109	131
444	136	112	132
441	136	109	133
434	138	110	130
429	138	107	129
423	137	107	133
414	140	109	129
411	142	108	131
400	140	111	133
391	139	114	133
387	136	112	136
381	133	110	137
376	130	107	145
377	130	100	143
375	130	100	143
373	131	101	142
372	131	102	144
373	132	107	146
373	135	112	143
374	136	116	150
372	143	124	149
373	142	128	151
373	148	131	146
375	149	131	151
373	152	132	152
372	155	132	151
372	158	127	150
368	159	128	153
368	161	122	148
362	165	114	148
349	166	109	149
340	170	111	143
325	173	116	140
315	174	117	142
308	176	112	139
299	174	111	143
292	172	109	145
283	173	105	141
273	169	106	143
265	170	108	141
265	170	106	142
259	167	108	143
255	166	109	144
256	165	110	143
255	162	113	146
258	160	112	144
261	155	112	144
268	150	109	143
275	144	108	144
280	136	111	140
288	128	108	142
294	124	110	142
296	117	117	141
302	113	111	138
304	106	115	143
304	97	119	141
305	90	119	138
306	85	114	138
301	83	116	136
299	76	114	135
300	74	106	128
298	70	102	125
294	63	99	128
290	59	99	124
286	55	96	121
279	55	98	117
280	51	92	123
276	52	88	115
277	55	82	112
274	55	86	111
273	58	87	112
272	57	84	112
275	59	79	114
278	59	80	113
282	62	80	108
283	63	84	111
291	69	79	109
297	75	80	111
301	81	86	117
305	92	91	114
312	95	90	115
315	111	97	107
323	113	99	119
330	120	99	120
335	126	103	127
343	135	102	127
346	141	105	133
346	149	109	135
348	154	109	135
350	161	107	135
345	171	107	131
342	175	105	130
338	177	100	132
333	177	97	131
325	179	99	127
320	180	95	124
313	182	89	118
308	179	89	113
299	170	89	118
296	166	83	116
293	162	79	114
296	157	80	119
296	156	85	120
298	155	85	118
301	156	84	117
306	156	81	115
307	154	83	114
310	151	81	114
311	145	86	118
307	142	93	120
312	141	91	120
309	141	94	118
309	137	93	120
309	138	89	119
309	139	87	114
304	136	87	118
301	136	87	117
297	136	87	114
292	139	89	113
288	136	89	116
288	138	88	114
286	137	89	114
283	135	92	114
287	134	88	114
287	131	92	117
289	130	93	117
291	129	91	118
295	129	89	116
290	127	94	119
291	128	91	116
288	130	92	115
290	128	89	115
287	128	94	117
291	128	93	115
292	129	92	114
293	128	93	113
293	129	95	112
294	127	95	115
292	127	95	116
292	128	96	113
295	129	93	112
295	127	96	113
294	125	97	114
292	126	100	113
294	125	98	116
293	127	100	112
294	125	96	114
294	127	98	112
296	126	96	114
295	126	98	114
300	128	97	115
294	126	101	116
298	128	99	114
296	127	102	115
294	127	105	113
295	128	101	113
294	127	103	116
294	128	105	114
296	126	102	116
293	128	105	113
296	127	105	115
298	126	99	115
296	125	103	115
293	123	108	118
295	122	104	119
295	123	105	118
294	124	104	114
294	121	103	117
295	122	102	115
294	120	102	115
292	121	103	114
290	120	103	115
292	120	98	115
291	120	98	114
290	120	97	117
292	120	94	116
289	118	97	117
287	117	97	117
289	116	93	115
288	115	94	117
289	113	91	119
292	113	89	117
292	112	90	117
290	114	93	116
291	112	89	117
291	115	91	112
298	111	84	116
298	112	84	111
298	113	86	109
302	112	81	111
303	107	84	113
302	107	87	114
310	106	83	115
311	106	87	113
316	106	84	114
321	106	84	117
321	104	93	117
328	105	85	119
335	109	83	118
338	108	87	122
342	109	85	122
346	112	89	117
347	112	93	123
350	113	93	123
358	111	92	129
359	112	93	126
363	116	95	126
364	115	99	123
370	114	96	128
373	116	96	131
375	116	96	131
374	116	99	133
375	117	100	132
375	116	99	128
374	114	103	131
376	114	100	133
378	117	96	126
373	118	100	124
378	118	94	123
378	119	95	121
378	118	90	122
382	119	85	117
380	121	86	116
384	123	83	115
386	119	80	118
385	120	86	115
386	121	88	119
391	123	86	116
395	125	86	116
398	124	90	119
399	125	89	126
404	128	89	120
410	127	86	127
412	128	89	130
414	133	89	127
410	134	99	130
