858,456,82,33
847,440,74,33
836,424,65,33
825,408,57,33
806,397,57,33
788,387,57,33
769,376,57,33
753,371,57,33
738,365,57,33
722,360,57,33
707,350,54,33
693,341,51,33
678,331,48,33
665,324,45,36
652,317,42,38
639,310,39,41
623,310,39,40
607,311,39,39
591,311,39,38
579,314,41,36
567,318,42,33
555,321,44,31
544,326,42,33
532,332,41,36
521,337,39,38
519,344,49,37
518,350,59,35
516,357,69,34
529,372,63,31
541,387,58,29
554,402,52,26
568,417,48,26
581,432,43,26
595,447,39,26
607,457,39,27
619,468,38,27
631,478,38,28
647,485,35,29
663,493,33,29
679,500,30,30
690,495,33,30
701,491,36,31
712,486,39,31
720,475,44,32
727,465,49,32
735,454,54,33
743,451,54,30
752,448,54,27
760,445,54,24
761,440,57,25
761,436,59,26
762,431,62,27
760,432,62,28
759,434,61,28
757,435,61,29
753,439,59,28
748,443,56,26
744,447,54,25
736,448,54,26
729,450,54,27
721,451,54,28
714,455,46,27
707,458,38,27
700,462,30,26
683,461,31,26
665,461,33,26
648,460,34,26
639,444,32,31
631,429,31,35
622,413,29,40
613,405,29,37
605,396,29,35
596,388,29,32
590,381,29,31
584,375,29,31
578,368,29,30
576,363,30,29
575,357,30,27
573,352,31,26
573,349,34,26
573,346,38,25
573,343,41,25
580,341,39,28
586,339,38,30
593,337,36,33
605,340,34,32
617,342,32,31
629,345,30,30
643,352,32,32
656,358,34,35
670,365,36,37
690,379,37,38
711,392,37,40
731,406,38,41
752,418,38,36
774,429,38,32
795,441,38,27
812,446,46,29
830,452,54,31
847,457,62,33
866,468,68,32
886,479,74,31
905,490,80,30
920,501,75,29
934,513,70,28
949,524,65,27
960,546,65,27
972,567,65,27
983,589,65,27
989,612,60,27
995,634,54,27
1001,657,49,27
1007,669,49,27
1013,681,49,27
1019,693,49,27
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
656,717,23,4
649,712,27,9
641,708,32,13
634,703,36,18
641,687,32,25
647,670,27,33
654,654,23,40
651,637,28,40
649,621,32,40
646,604,37,40
642,597,37,38
639,590,37,36
635,583,37,34
634,570,35,33
632,558,32,33
631,545,30,32
627,536,27,29
622,526,24,27
618,517,21,24
615,502,22,28
611,486,23,31
608,471,24,35
606,462,23,30
603,452,21,24
601,443,20,19
599,432,22,20
598,421,23,21
596,410,25,22
593,397,28,22
590,384,30,23
587,371,33,23
588,363,33,23
588,355,33,23
589,347,33,23
590,337,33,30
590,326,32,36
591,316,32,43
595,312,33,38
598,309,33,34
602,305,34,29
607,300,36,35
613,294,39,42
618,289,41,48
626,293,43,52
634,296,44,55
642,300,46,59
656,306,44,51
670,313,42,43
684,319,40,35
697,322,42,41
711,325,43,48
724,328,45,54
742,339,43,51
761,351,42,49
779,362,40,46
793,368,40,41
808,375,40,37
822,381,40,32
834,387,48,35
846,392,56,38
858,398,64,41
868,408,68,38
878,417,71,35
888,427,75,32
892,433,80,32
897,439,85,32
901,445,90,32
903,458,87,32
905,470,85,32
907,483,82,32
898,493,87,32
890,504,91,32
881,514,96,32
860,531,91,37
840,549,86,42
819,566,81,47
805,584,75,42
791,603,70,37
777,621,64,32
