1020,230,11,7
1020,230,12,7
1020,230,12,7
1020,230,13,7
1020,230,14,7
1019,230,14,7
1019,230,15,7
1019,230,15,7
1018,229,14,7
1018,229,14,7
1017,229,14,7
1017,228,13,7
1016,228,13,7
1016,228,13,7
1015,227,12,7
1015,227,12,7
1014,227,13,7
1014,227,13,7
1013,227,14,7
1012,227,14,7
1012,227,14,7
1011,227,14,7
1010,227,14,7
1010,227,13,7
1009,227,13,7
1009,226,14,7
1008,226,15,8
1008,225,16,8
1008,225,15,7
1008,225,15,7
1008,225,14,6
1008,225,13,6
1007,225,12,7
1007,225,11,7
1007,224,12,7
1006,224,12,7
1006,223,13,7
1005,224,13,6
1003,224,13,5
1002,225,13,4
1002,224,12,5
1001,224,12,5
1001,223,11,6
1001,223,11,5
1000,223,12,5
1000,223,12,4
999,223,13,4
999,224,13,5
998,224,14,5
998,224,14,5
998,224,15,6
998,224,15,6
997,224,15,6
997,223,15,6
996,223,15,6
995,223,15,6
995,222,14,7
994,222,14,7
993,222,14,7
992,221,15,8
991,221,15,8
991,221,14,7
991,222,14,7
991,222,13,6
990,222,13,6
990,222,13,6
989,222,13,6
988,221,14,6
987,221,15,7
986,220,16,7
986,221,15,7
986,221,15,6
986,222,14,6
985,221,15,6
983,221,15,7
982,220,16,7
982,221,15,7
982,221,14,6
982,222,13,6
982,222,12,6
981,222,12,6
981,222,11,6
980,221,12,7
980,221,12,7
979,220,13,8
978,220,14,7
977,221,15,7
976,221,16,6
975,221,16,6
974,220,16,7
973,220,16,7
973,220,16,7
972,220,16,6
972,220,16,6
971,220,16,7
970,219,16,7
969,219,16,8
968,219,16,8
967,218,16,9
966,218,16,9
966,219,15,8
965,219,15,8
965,220,14,7
964,220,14,7
962,219,15,8
961,219,15,8
960,219,16,8
960,219,16,8
959,219,17,8
959,219,15,7
959,220,14,6
959,220,12,5
958,220,13,6
956,219,15,6
955,219,16,7
954,219,16,7
954,220,16,6
953,220,16,6
952,220,15,6
951,219,14,6
950,219,13,6
949,219,14,7
947,218,14,7
946,218,15,8
945,217,16,9
945,217,17,9
944,216,18,10
942,217,17,9
940,217,15,9
938,218,14,8
937,218,14,8
937,218,13,8
936,218,13,8
933,218,13,7
931,219,13,7
928,219,13,6
927,218,14,6
926,218,16,7
925,217,17,7
924,217,17,7
923,218,17,8
922,218,17,8
921,218,17,8
919,218,17,8
918,218,17,8
918,219,16,8
917,219,16,8
917,220,15,8
916,221,15,8
915,221,14,8
914,222,14,8
913,222,15,8
