567,398,94,135
566,399,94,135
566,400,94,136
565,401,94,136
564,402,94,137
564,403,94,137
563,404,94,138
562,406,94,138
562,408,94,138
561,410,94,138
560,411,94,139
559,412,94,139
558,413,94,140
557,414,94,140
557,416,94,140
556,417,94,140
555,418,94,141
554,419,94,143
553,420,94,144
553,421,94,145
552,422,94,145
552,423,94,146
551,425,94,146
550,426,94,146
549,428,94,146
549,429,94,147
549,429,94,147
549,430,94,148
548,431,94,149
548,432,94,149
547,433,94,150
546,434,94,151
544,435,94,151
543,436,94,152
541,436,94,153
540,437,94,154
538,437,94,155
536,436,94,156
535,434,94,157
533,433,94,158
531,430,94,159
530,428,94,159
528,425,94,160
526,423,94,160
525,420,94,160
523,418,94,160
523,416,94,160
522,415,94,160
522,413,94,160
522,411,94,160
522,408,94,160
522,406,94,160
524,405,94,161
526,403,94,162
528,402,94,163
530,402,94,164
531,402,94,165
533,402,94,166
535,404,94,166
536,407,94,166
538,409,94,166
539,410,94,168
539,412,94,169
540,413,94,171
539,415,95,172
539,418,95,172
538,420,96,173
536,422,96,173
534,425,97,173
532,427,97,173
530,429,97,174
529,431,97,176
527,433,97,177
525,435,98,178
523,437,98,180
521,439,99,181
520,441,99,182
518,442,99,182
517,444,99,183
515,445,100,184
512,447,101,185
510,448,102,186
509,449,102,187
509,451,101,187
508,452,101,188
508,452,101,190
508,453,102,191
508,453,102,193
508,453,102,193
507,453,103,193
507,453,103,193
506,450,103,195
505,448,103,197
504,445,103,199
503,439,104,199
503,434,105,199
502,428,106,199
501,420,106,199
499,413,106,199
498,405,106,199
497,398,107,200
495,390,107,200
494,383,108,201
493,375,108,202
493,366,107,203
492,358,107,204
490,351,108,204
489,344,108,204
487,337,109,204
486,329,109,205
485,322,110,207
484,314,110,208
483,307,110,209
481,301,111,209
480,294,111,210
479,288,111,211
479,283,111,212
478,277,111,213
476,272,112,214
475,266,112,215
473,261,113,216
472,258,113,217
470,254,113,217
469,251,113,218
467,248,113,219
465,244,113,221
463,241,113,222
462,238,114,223
460,235,115,224
459,232,116,225
458,230,116,226
457,228,117,227
456,226,117,228
454,223,117,229
453,220,118,230
451,217,118,231
450,215,118,232
448,212,119,233
447,210,119,234
446,208,119,235
444,205,120,237
443,203,120,238
441,203,121,239
438,203,121,239
436,203,122,240
434,203,122,240
433,203,122,240
431,203,122,240
430,204,122,243
428,205,122,245
427,206,122,248
425,206,124,249
423,206,125,249
421,206,127,250
419,205,127,251
417,205,128,252
415,204,128,253
413,206,128,254
412,207,128,255
410,209,128,256
409,212,129,257
407,214,131,257
406,217,132,258
405,220,133,259
403,222,133,261
402,225,134,262
401,228,134,262
400,230,134,263
399,233,134,263
398,235,135,264
397,237,137,264
396,239,138,265
394,241,139,266
392,243,141,267
390,245,142,268
388,247,144,270
385,250,145,271
383,252,147,273
381,255,148,273
378,258,148,273
376,261,149,273
374,264,151,274
371,266,154,275
369,269,156,276
367,273,157,276
364,276,158,277
362,280,159,277
357,284,160,279
353,287,160,280
348,291,161,282
343,296,161,282
338,301,161,283
333,306,161,283
327,312,161,285
321,317,160,286
315,323,160,288
310,328,160,290
306,333,160,291
301,338,160,293
297,343,160,294
292,348,161,296
288,353,161,297
285,358,162,297
281,363,163,298
278,368,164,298
276,371,166,298
275,374,168,298
273,377,170,298
270,381,173,299
267,384,175,299
264,388,178,300
262,391,181,301
260,393,183,301
258,396,186,302
256,399,187,302
255,402,189,302
253,405,190,302
250,409,191,302
247,412,192,303
244,416,193,303
240,419,196,300
236,423,198,297
232,426,201,294
229,429,202,291
226,431,204,289
223,434,205,286
220,437,208,283
216,441,210,279
213,444,213,276
210,447,213,273
206,450,213,271
203,453,213,268
201,455,214,266
200,457,215,264
198,459,216,262
195,460,215,261
193,461,213,259
190,462,212,258
189,462,212,258
187,462,212,258
186,462,212,258
185,462,212,258
184,462,212,258
183,462,212,258
183,462,212,258
183,462,212,258
183,462,212,258
183,460,216,260
183,457,219,262
183,455,223,264
185,453,226,266
186,452,229,268
188,450,232,270
190,447,235,273
191,445,239,275
193,442,242,278
197,438,243,276
202,435,245,274
206,431,246,272
211,429,248,268
