277,258,29,15
279,258,29,15
282,258,29,15
284,258,29,15
286,258,29,15
287,258,29,15
289,258,29,15
291,258,29,15
294,257,29,15
296,257,29,15
298,257,29,15
300,257,29,15
302,257,29,15
304,257,29,15
306,256,29,15
308,256,29,15
310,256,29,15
312,256,30,14
314,256,30,14
315,256,30,14
317,255,30,14
318,255,30,14
320,255,30,14
323,255,30,14
325,255,30,14
326,255,30,14
328,255,30,14
329,255,30,14
331,255,30,14
334,255,30,14
336,255,30,14
338,255,30,14
339,255,30,14
341,255,30,14
342,255,30,14
344,254,30,14
345,254,30,14
347,254,30,15
350,254,30,15
352,254,30,16
353,254,30,16
355,253,30,16
356,253,30,16
358,253,30,16
361,253,30,16
363,253,30,16
364,253,30,16
366,253,30,16
367,253,30,16
369,253,30,16
370,253,30,16
372,253,30,16
374,253,30,16
376,253,30,16
378,253,30,16
380,253,30,16
381,253,30,16
383,253,30,16
385,253,30,16
388,252,29,16
390,252,29,16
392,252,29,16
393,253,29,16
395,253,29,16
396,253,29,16
398,253,29,16
399,253,29,16
401,253,29,16
403,253,29,15
405,253,29,15
407,253,29,15
408,252,29,15
410,252,29,15
412,252,29,15
414,251,29,15
416,251,29,15
418,251,29,15
419,251,29,15
421,251,29,15
422,251,29,15
424,251,29,15
425,251,29,15
427,251,29,15
429,250,29,15
431,250,29,15
433,250,29,15
435,250,29,15
437,250,29,15
439,250,29,15
440,249,29,15
442,249,29,15
444,249,29,15
446,250,28,14
448,250,28,14
450,250,28,14
451,250,28,14
453,250,28,14
455,250,28,14
457,249,28,14
459,249,28,14
461,249,28,14
462,249,28,14
464,249,28,14
466,249,28,14
467,249,28,14
469,249,28,14
470,249,28,14
472,249,28,14
473,249,28,14
475,249,28,14
476,249,28,14
478,249,28,14
480,249,28,14
482,249,28,14
484,249,28,14
485,249,28,14
487,249,28,14
488,249,28,14
490,249,28,14
492,249,28,14
494,249,28,14
496,249,28,14
497,249,28,14
499,249,28,14
500,249,28,14
502,249,28,14
503,249,28,14
505,249,28,14
508,249,28,14
510,249,28,14
511,249,28,14
513,249,28,14
514,249,28,14
516,249,28,14
518,250,28,14
520,250,28,14
522,250,28,14
523,249,28,14
525,249,28,14
526,250,28,14
528,250,28,14
529,251,28,14
531,251,28,14
533,251,27,14
535,251,27,14
537,251,27,14
538,252,27,14
540,252,27,14
543,252,27,14
545,253,27,14
548,253,27,14
549,253,27,14
550,253,27,14
551,253,27,14
553,253,27,14
554,253,27,14
556,253,27,14
558,253,27,14
560,254,27,14
562,254,27,14
563,254,27,14
565,254,27,14
566,254,27,14
569,254,27,14
571,254,28,14
574,254,28,14
575,254,27,14
577,255,27,14
578,255,26,14
580,255,26,14
581,255,26,14
583,255,26,14
585,255,26,14
587,255,26,14
589,255,26,14
590,255,26,14
592,256,26,14
593,256,26,14
595,256,26,14
597,256,26,14
599,256,26,14
601,256,26,14
602,256,26,14
604,256,26,14
605,256,26,14
607,256,26,14
608,256,26,14
610,256,26,14
613,257,27,14
615,257,27,14
617,257,26,14
618,257,26,14
620,257,25,14
622,257,26,14
624,256,26,14
626,256,27,14
627,256,27,14
629,256,27,14
630,256,27,14
631,256,27,14
633,256,27,14
634,256,27,14
636,256,27,14
639,256,26,14
641,256,26,14
643,256,26,14
645,256,26,14
647,256,26,14
649,256,26,14
650,256,26,14
652,256,26,14
654,256,26,14
655,256,25,14
657,256,25,14
659,256,25,14
660,256,25,14
662,256,25,14
664,256,25,14
666,257,25,14
668,257,25,14
670,257,25,14
671,257,25,14
673,257,25,14
675,257,25,14
677,257,25,14
679,257,25,14
680,257,25,14
682,257,26,14
683,257,26,14
684,257,26,14
686,256,26,14
687,256,26,14
690,256,26,14
692,256,26,14
695,256,26,14
696,256,26,14
697,257,26,14
698,257,26,14
700,257,26,14
703,257,26,13
705,257,26,13
706,257,26,13
708,257,26,13
709,257,26,13
710,257,26,13
712,257,26,13
713,257,26,13
715,257,26,13
718,257,26,13
720,257,26,13
721,257,26,13
723,257,26,13
724,257,26,13
725,257,26,13
727,257,26,13
728,257,26,13
730,257,26,13
732,257,26,13
734,257,26,13
736,257,26,13
737,257,26,13
739,257,26,13
741,257,26,13
744,257,26,13
746,257,26,13
747,257,26,13
749,257,26,13
750,257,26,13
751,257,26,13
753,257,26,13
754,257,26,13
756,257,26,13
759,257,26,13
761,257,26,13
763,257,26,13
764,257,26,13
766,257,26,13
768,257,26,13
770,257,26,13
772,257,26,13
774,257,26,13
775,258,25,12
777,258,25,12
778,258,25,12
780,258,25,12
781,258,25,12
783,258,25,12
786,258,25,12
788,258,25,12
789,258,25,12
791,258,25,12
792,258,25,12
794,258,25,12
797,258,25,12
799,258,25,12
800,258,25,12
802,258,25,12
803,258,25,12
804,258,25,12
