93,140,39,53
95,140,42,54
102,140,42,54
106,140,38,55
112,140,35,54
111,140,38,56
108,141,43,54
112,142,41,54
111,141,43,56
111,142,46,56
111,142,46,56
112,143,46,56
112,144,46,56
111,144,46,56
111,147,45,53
110,148,45,51
109,151,42,49
106,151,42,49
105,152,42,49
106,154,42,48
106,156,42,48
106,156,42,48
106,156,42,48
107,156,42,48
107,153,42,48
107,154,42,48
107,154,42,48
107,154,42,48
107,152,42,48
111,149,43,51
111,147,43,51
111,146,43,51
111,144,43,51
111,141,43,51
111,138,43,51
111,136,43,51
111,133,43,51
111,131,43,51
113,129,43,51
113,129,43,51
115,129,43,51
117,130,42,49
120,130,42,49
123,125,44,52
134,126,42,51
148,120,39,52
154,117,38,54
164,117,35,53
170,118,35,53
170,118,35,53
177,121,35,53
177,123,37,56
177,123,37,56
174,131,36,55
172,132,34,54
172,132,34,54
163,133,34,53
159,134,34,53
159,134,34,53
159,134,34,53
157,134,34,53
157,134,34,53
155,134,34,53
153,134,34,53
151,134,34,53
150,134,34,53
150,134,34,53
150,134,34,53
149,135,34,53
148,137,34,53
147,137,34,53
147,137,34,53
147,138,34,51
146,138,34,51
146,138,34,51
146,138,34,51
146,138,34,51
150,144,34,51
152,147,34,51
153,146,34,51
151,142,34,51
149,141,34,51
149,141,34,51
149,141,34,51
149,141,34,51
149,142,34,51
147,142,34,51
146,142,34,51
146,142,34,51
146,142,34,51
143,143,34,51
143,145,34,51
145,145,34,51
144,144,34,51
145,144,34,51
148,136,36,56
150,134,36,56
149,134,36,56
152,134,36,56
151,135,36,56
152,135,36,56
153,135,36,56
146,139,34,54
146,139,34,54
141,143,33,52
140,144,33,52
140,144,33,52
143,144,33,52
143,144,33,52
143,144,33,52
143,144,33,52
143,144,33,52
141,144,33,52
142,143,33,52
140,140,33,52
139,139,33,52
139,139,33,52
137,139,33,52
136,139,33,52
135,138,33,52
132,138,33,52
130,138,33,52
129,137,33,52
127,135,33,52
126,135,33,52
127,137,33,52
127,136,33,52
126,136,33,52
124,136,33,52
122,136,33,52
123,135,33,52
121,133,33,52
120,131,33,52
120,129,33,52
120,129,33,52
120,129,33,52
119,129,33,52
119,129,33,52
119,129,33,52
119,129,33,52
117,129,33,52
117,129,33,52
117,129,33,52
117,129,33,52
115,129,33,52
114,127,33,52
114,127,33,52
114,127,33,52
114,127,33,52
115,127,33,52
115,127,33,52
117,127,33,52
117,127,33,52
122,126,36,52
124,126,36,52
125,126,36,52
125,127,36,52
127,127,36,52
129,127,36,52
130,127,36,52
130,127,36,52
130,127,36,52
130,127,36,52
130,127,36,52
130,127,36,52
130,127,36,52
130,127,36,52
130,126,36,52
130,126,36,52
130,126,36,52
130,126,36,52
130,126,36,52
130,126,36,52
128,124,36,52
128,120,36,52
128,117,36,52
128,115,36,52
128,115,36,52
128,115,36,52
128,115,36,52
128,117,36,52
128,117,36,52
128,117,36,52
125,117,36,52
122,117,36,52
115,117,36,52
105,121,36,52
104,123,36,52
98,128,36,52
93,130,37,55
90,131,37,55
89,131,37,55
88,131,37,55
89,132,35,54
87,133,35,54
87,134,35,54
87,136,35,54
89,136,35,54
90,136,35,54
90,136,35,54
92,138,36,54
94,138,36,54
94,140,36,54
96,140,36,54
97,140,36,54
98,139,36,54
98,139,36,54
98,138,36,54
96,138,36,54
95,138,36,54
97,133,36,54
98,130,36,54
98,127,36,54
99,127,34,54
101,128,34,52
106,126,33,50
117,127,26,48
120,127,26,48
126,126,26,48
133,126,26,46
133,126,26,46
134,126,26,46
132,126,35,46
133,126,35,46
132,126,35,46
129,126,35,46
127,126,35,46
124,126,35,46
122,126,35,46
122,129,35,46
122,141,35,46
120,145,35,46
120,142,32,46
116,115,33,53
112,88,33,55
112,79,31,54
110,73,29,52
108,73,29,52
109,74,29,52
111,77,29,52
111,101,36,45
111,112,36,45
114,141,37,45
122,146,36,45
123,144,36,45
126,121,42,52
137,112,41,47
139,109,41,47
151,104,39,45
159,106,43,49
165,109,43,49
173,117,43,49
198,115,46,52
217,104,46,52
218,104,46,52
235,83,53,67
235,83,53,67
245,83,53,67
257,92,53,67
257,92,53,67
257,94,53,67
242,116,51,62
242,116,51,62
231,125,51,62
183,136,48,55
183,136,48,55
166,136,52,55
110,129,52,55
