598,312,75,200
600,313,82,203
602,312,85,203
606,311,81,203
606,312,80,204
606,310,80,207
604,314,86,200
605,315,85,199
607,314,82,202
609,314,83,200
609,314,83,200
609,314,83,200
611,312,83,200
613,312,83,200
612,312,83,200
613,312,83,200
613,311,83,200
614,311,83,200
614,309,83,200
607,309,83,200
607,307,83,200
608,306,83,200
608,306,83,200
609,303,83,200
614,302,83,200
619,302,83,200
620,302,83,200
625,297,83,200
625,297,83,200
624,297,83,200
621,294,83,203
620,294,83,203
618,294,83,203
617,294,83,203
617,296,83,203
615,296,83,203
614,294,83,203
613,292,83,203
615,289,83,203
618,286,84,209
624,282,84,209
624,282,84,209
624,282,84,209
634,278,84,219
639,278,84,219
647,275,84,219
648,275,84,219
649,275,84,219
639,275,95,233
639,275,93,233
642,275,93,233
643,273,91,233
627,269,99,245
627,267,99,245
628,262,87,258
622,257,92,260
614,253,92,260
601,251,104,260
601,247,104,260
600,247,104,260
593,240,104,271
593,235,104,274
593,232,104,274
582,223,104,274
582,213,104,288
582,213,104,288
587,206,104,288
587,204,104,288
580,198,104,305
576,195,104,315
567,195,104,315
567,195,104,315
562,195,104,315
556,195,104,315
554,195,104,315
552,195,104,315
553,195,104,315
553,195,104,315
552,195,101,315
552,193,101,315
552,191,101,315
551,192,101,315
559,192,101,315
560,192,101,315
575,194,98,307
584,194,98,307
590,190,98,307
595,188,98,307
598,185,98,307
599,186,98,307
599,186,98,307
606,186,98,307
607,186,98,307
607,188,98,305
629,183,98,305
629,186,98,305
645,186,98,305
659,184,98,305
678,183,98,305
688,182,98,305
693,183,98,305
693,183,98,305
699,187,98,289
709,187,98,289
720,187,98,289
721,187,98,289
722,185,98,289
736,185,98,289
735,185,98,289
736,185,98,289
736,185,94,289
747,185,94,289
753,188,91,285
762,188,91,258
762,188,91,258
764,188,91,258
766,188,91,258
773,188,91,258
768,187,91,258
771,187,91,246
772,187,91,246
773,184,91,246
785,182,91,248
792,178,91,248
792,178,91,248
805,173,91,244
805,175,91,242
795,170,91,242
794,170,70,242
784,164,78,236
784,160,78,236
782,159,76,236
782,158,76,236
781,153,76,236
785,153,76,236
788,151,76,236
800,150,76,236
797,148,76,236
791,148,76,236
798,145,76,236
797,151,76,231
792,149,76,234
781,149,76,234
778,150,76,234
778,150,76,234
774,154,76,234
766,157,76,234
756,157,76,234
755,159,76,234
758,161,76,234
758,161,76,234
754,159,76,234
754,157,76,234
753,156,76,234
751,156,76,234
741,160,76,234
740,160,76,234
749,162,82,252
762,162,82,252
749,160,82,262
739,163,82,262
728,165,85,265
727,165,85,265
724,166,85,265
716,167,88,272
706,164,88,272
698,161,88,272
693,158,88,272
692,158,88,272
685,153,91,274
674,150,91,274
653,150,91,274
644,153,91,274
635,147,95,290
635,147,95,290
627,143,95,290
625,139,95,290
620,136,97,290
620,134,97,290
617,134,97,301
617,132,97,301
610,130,97,301
596,130,103,310
592,121,103,310
585,112,103,310
570,102,103,310
569,102,103,310
569,102,103,310
553,98,103,310
528,107,119,310
519,113,119,310
504,121,116,310
503,121,116,310
495,128,112,310
484,133,112,310
476,137,112,311
465,141,112,311
460,148,112,311
460,148,112,311
461,145,112,311
463,147,112,311
470,152,112,311
484,155,112,311
495,154,112,311
495,154,112,311
501,154,112,311
502,155,112,311
511,152,112,311
514,154,112,311
520,155,112,311
520,155,112,311
514,157,112,311
505,155,112,311
496,153,112,311
496,151,112,311
485,149,112,311
484,149,112,311
478,152,112,298
487,152,112,298
495,154,112,298
504,154,112,298
508,147,112,298
509,149,112,298
480,144,112,298
460,146,112,298
458,145,112,298
444,147,112,298
435,153,112,298
435,153,112,298
430,153,112,298
444,156,112,298
458,162,112,298
473,169,112,296
492,173,112,296
492,173,112,296
500,178,112,296
498,178,112,296
492,179,112,293
486,177,112,293
484,179,112,293
484,179,112,293
484,179,112,293
484,174,112,293
484,165,107,293
484,165,107,293
493,154,107,293
493,154,107,293
504,150,107,293
518,146,107,293
537,148,107,293
555,150,107,293
562,152,102,293
562,152,102,293
567,154,97,288
573,157,97,288
563,160,97,288
555,165,97,288
559,166,97,288
559,166,97,288
567,172,97,288
565,174,97,288
563,177,97,288
580,182,97,288
594,185,97,288
595,185,97,288
610,189,97,284
611,189,97,284
624,181,97,277
627,172,97,277
624,163,97,277
624,163,97,277
612,159,95,275
612,153,95,275
620,146,95,275
627,137,95,275
647,126,95,275
633,124,95,275
642,118,95,275
652,114,93,269
659,115,90,268
670,121,90,268
676,132,90,261
677,132,90,261
690,140,86,261
701,143,86,261
707,144,86,261
712,147,86,261
721,149,86,261
721,149,86,261
722,146,86,261
716,147,86,261
705,140,86,261
706,138,86,261
706,125,86,261
706,125,86,261
706,110,86,254
704,102,86,254
694,101,86,254
688,99,86,254
685,111,86,251
684,111,86,251
677,127,86,249
671,151,86,240
657,170,86,240
646,185,86,240
628,189,86,240
616,194,86,240
616,194,86,240
604,199,86,240
590,200,86,240
590,202,86,238
605,207,86,236
612,211,86,233
612,211,86,233
615,213,86,232
617,213,86,232
630,215,86,232
640,215,86,232
641,212,86,232
641,212,86,232
649,216,86,232
656,216,86,232
658,214,86,232
660,215,86,232
660,213,86,232
660,214,86,232
667,214,86,232
670,215,86,232
674,216,86,232
674,219,86,232
688,220,86,232
689,219,86,232
694,224,86,232
694,224,86,232
694,225,86,232
690,228,75,232
679,227,75,232
679,227,75,232
675,229,75,232
661,229,75,232
649,227,75,232
635,223,75,232
623,221,75,232
622,221,75,232
616,218,75,232
613,218,75,232
606,218,75,232
605,223,75,232
606,226,75,232
606,227,75,232
608,232,75,232
608,233,75,232
608,239,75,223
605,239,75,223
603,241,75,223
597,241,75,223
590,239,75,223
581,239,75,223
580,243,75,223
577,244,75,223
577,246,75,223
574,246,75,223
